_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
332055,3381527,23032125,6,2023-03-03T12:00:00,"4800 Block Forbes AV Pittsburgh, PA 15213",N,Squirrel Hill North,4,THEFT BICYCLES,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1401,8,3,-79.94555957182095,40.444305131421224
332056,3381528,23032126,99,2023-03-03T12:14:00,"4400 Block Centre AV Pittsburgh, PA 15213",Y,North Oakland,4,NA,9496 Dead on Arrival (DOA),403,8,3,-79.95358261745916,40.4511859232577
332057,3381529,23032129,99,2023-03-03T12:00:00,"1400 Block Washington BL Pittsburgh, PA 15206",N,Highland Park,5,NA,9994 PFA Service,1106,9,2,-79.90861667551917,40.470305633259095
332058,3381531,23031799,10,2023-03-02T19:18:00,"1400 Block W North AV Pittsburgh, PA 15233",N,Manchester,1,TERRORISTIC THREATS,2706 Terroristic Threats.,2107,6,1,-80.02576730711851,40.452215280146646
332059,3381537,23031800,6,2023-02-27T08:00:00,"1100 Block Farragut ST Pittsburgh, PA 15206",N,Highland Park,5,MTR THFT (TRUCK AND BUS)-PLATE O,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1106,7,2,-79.9175221852322,40.47345402587438
332060,3381541,23031808,20,2023-03-02T19:54:00,"6200 Block Penn AV Pittsburgh, PA 15206",N,East Liberty,5,ENDANGER WELFARE OF CHILDREN,4304(a)(1) Endangering Welfare of Children.,1115,8,2,-79.92259331496999,40.46013933681722
332061,3381543,23032130,11,2023-03-02T11:38:00,"5000 Block Centre AV Pittsburgh, PA 15232",N,Shadyside,4,THEFT BY DECEPTION,3922 Theft by Deception.,709,8,2,-79.9440375584974,40.454126924103015
332062,3381544,23032135,10,2023-03-03T12:00:00,"200 Block Rothman ST Pittsburgh, PA 15210",N,Arlington,3,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",1603,,,,
332063,3381545,23032142,11,2023-02-25T14:30:00,"5000 Block Butler ST Pittsburgh, PA 15201",N,Central Lawrenceville,2,CREDIT CARDS,4106 Access Device Fraud,901,7,2,-79.95607974053438,40.47793749414275
332064,3381546,23032153,99,2023-03-03T13:11:00,"2500 Block Wildwood RD Allison Park, PA 15101",N,Outside County,OSC,NA,9993 PFA Service with Weapons Supplement,6699,,,-79.96840459407392,40.5938050467362
332065,3381548,23032154,6,2023-03-03T13:28:00,"1900 Block Wharton ST Pittsburgh, PA 15203",Y,South Side Flats,3,RETAIL THEFT (SHOPLIFTING),"3929 Retail Theft. / 5126 Flight to Avoid Apprehension, Trial or Punishment.",1702,,,,
332066,3381550,23032159,14,2023-03-03T13:20:00,"5100 Block Broad ST Pittsburgh, PA 15224",N,Garfield,5,CRIMINAL MISCHIEF (AUTO),3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1017,9,2,-79.94249345505314,40.46645983990531
332067,3381555,23032163,99,2023-03-03T13:29:00,"1100 Block Larimer AV Pittsburgh, PA 15206",Y,Lincoln-Lemington-Belmar,5,NA,9012 Non-Violent Domestic,1203,,,,
332068,3381557,23032170,6,2023-02-28T17:30:00,"1000 Block Brushton AV Pittsburgh, PA 15221",N,Homewood North,5,THEFT/ALL OTHERS,3921 Theft by Unlawful Taking or Disposition.,1301,9,2,-79.88772958464749,40.456546697183306
332069,3381558,23032178,26,2023-03-03T13:50:00,"Federal ST & W North AV Pittsburgh, PA 15212",Y,Allegheny Center,1,HARRASSMENT-OTHER,2709(a) Harassment.,2204,1,1,-80.00663566906515,40.455456987738444
332070,3381559,23032186,99,2023-03-03T12:00:00,"2200 Block Penn AV Pittsburgh, PA 15222",N,Strip District,2,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,203,7,6,-79.98197064743064,40.452203862931974
332071,3381560,23032187,6,2023-03-03T13:30:00,"6300 Block Howe ST Pittsburgh, PA 15206",N,Shadyside,4,THEFT FROM AUTO,3304 Criminal Mischief. / 3934 Theft from Vehicle,708,8,2,-79.92168511515663,40.45452582128098
332072,3381561,23032193,15,2023-03-03T14:45:00,"900 Block Brookline BL Pittsburgh, PA 15226",Y,Brookline,6,WEAPONS-CARRY/POS-OTHER,8106 Shots Fired,1918,4,5,-80.01918980614472,40.39287943759868
332073,3381562,23032205,10,2023-03-03T14:50:00,"200 Block Smithfield ST Pittsburgh, PA 15222",N,Central Business District,2,SIMPLE ASSAULT/NO INJURY,2701(a)(3) Simple Assault - Attempts by Physical Menace ,201,6,6,-79.999714719076,40.437901443890276
332074,3381564,23032212,99,2023-03-03T14:44:00,"Browns Hill RD & Parkview BL Pittsburgh, PA 15217",Y,Squirrel Hill South,4,NA,3743 Accidents Involving Damage to Attended Veh. or Property / 3744 Duty to Give Information and Render Aid,1414,5,3,-79.92275540407151,40.41377992432903
332075,3381565,23032214,6,2023-03-03T15:25:00,"1200 Block Schimmer ST Pittsburgh, PA 15212",N,Marshall-Shadeland,1,THEFT/ALL OTHERS,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2715,,,,
332076,3381566,23032219,26,2023-03-03T15:35:00,"5600 Block Baum BL Pittsburgh, PA 15232",Y,Friendship,5,HARRASSMENT-OTHER,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",807,,,,
332077,3381567,23032220,99,2023-02-28T16:00:00,"1100 Block Chislett ST Pittsburgh, PA 15206",Y,Morningside,5,NA,9999 Miscellaneous Report (No Crime),1014,7,2,-79.92949057915322,40.47706455165042
332078,3381568,23032227,26,2023-03-03T15:15:00,"300 Block 3rd AV Pittsburgh, PA 15222",N,Central Business District,2,HARRASSMENT-OTHER,2709(a) Harassment.,201,6,6,-80.00161356345536,40.438866132202165
332079,3381569,23032234,18,2023-03-03T16:06:00,"Federal ST & Perrysville AV Pittsburgh, PA 15212",Y,Central North Side,1,OPIUM/COCAINE/DERV(SALE/MFG),1543 Driving While Operating Privilege is Suspended or Revoked. / 3323 Stop Signs and Yield Signs. / 4524 Windshield Obstructions and Wipers. / 4581 Restraint Systems. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 3809(a) Restriction on Alcoholic Beverages in Vehicle / 627.02(b)(i) Possessing a small amount of marijuana,2503,6,1,-80.0087609001088,40.46122302372646
332080,3381573,23032236,26,2023-03-03T16:07:00,"2900 Block Devlin ST Pittsburgh, PA 15210",N,Arlington,3,PROTECTIVE ORDERS,9093 Indirect Criminal Contempt,1603,3,3,-79.96760940810218,40.41484457964609
332081,3381574,23031811,15,2023-03-02T19:59:00,"3000 Block Cordell PL Pittsburgh, PA 15203",N,Arlington Heights,3,WEAPONS-CARRY/POS-OTHER,607.03 Discharging Firearm or Airgun / 8106 Shots Fired,1604,,,,
332082,3381578,23032241,10,2023-03-03T16:23:00,"4600 Block Browns Hill RD Pittsburgh, PA 15217",Y,Squirrel Hill South,4,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats / 3926(a)(4) Theft of services; ACQUISITION OF SERVICES - refusal to pay or offer to pay for a service (hotels and restaurants)",1414,,,,
332083,3381579,23031813,6,2023-03-02T20:01:00,"1600 Block Fallowfield AV Pittsburgh, PA 15216",N,Beechview,6,THEFT/ALL OTHERS,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1920,4,5,-80.0239689958174,40.41048730245141
332084,3381581,23031821,6,2023-03-01T15:30:00,"2000 Block Smallman ST Pittsburgh, PA 15222",N,Strip District,2,THEFT FROM BUILDING,3921 Theft by Unlawful Taking or Disposition.,203,7,6,-79.98446589586005,40.451660566099854
332085,3381583,23031822,24,2023-03-02T20:00:00,"4500 Block Chatsworth AV Pittsburgh, PA 15207",N,Hazelwood,4,HARRASSMENT BY COMUN/ADDRESS,2709(a) Harassment.,1501,5,3,-79.94614790212323,40.41617515656658
332086,3381584,23031828,18,2023-03-02T18:38:00,"600 Block Lenora ST Pittsburgh, PA 15206",Y,Larimer,5,OPIUM/COCAINE/DERV(SALE/MFG),903 Criminal Conspiracy. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,1204,9,2,-79.91290062620944,40.46730838597868
332087,3381586,23031843,5,2023-03-02T19:20:00,"3000 Block Arlington AV Pittsburgh, PA 15210",N,Arlington Heights,3,BURGLARY/NO FORCE/RES,3502 Burglary.,1604,,,,
332088,3381588,23031844,99,2023-03-02T20:46:00,"Sussex AV & Fordham ST Pittsburgh, PA 15226",Y,Brookline,6,NA,9999 Miscellaneous Report (No Crime),1918,4,5,-80.0173240532399,40.38792152547266
332089,3381589,23031847,15,2023-03-02T20:59:00,"6200 Block St Marie ST Pittsburgh, PA 15206",N,East Liberty,5,WEAPONS-CARRY/POS-OTHER,3354 Additional Parking Regulations. / 8106 Shots Fired,1113,9,2,-79.91809367747902,40.467923958157655
332090,3381590,23031849,99,2023-03-02T21:07:00,"1500 Block Bellaire PL Pittsburgh, PA 15226",Y,Brookline,6,NA,9498 302 (Mental),3206,4,5,-80.00584123744518,40.39324571550678
332091,3381591,23031867,21,2023-03-02T21:57:00,"Mc Bride AV & Mifflin RD Pittsburgh, PA 15207",Y,Lincoln Place,4,DRIVING UNDER INFLUENCE,1301 Registration and Certificate of Title Required. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 1786 Required Financial Responsibility. / 3301 Driving on Right Side of Roadway. / 3714 Careless Driving / 13(a)(31) Marijuana: Possession Small Amount / 6503.1 Habitual Offenders / 3802(a)(1) DUI - General Impairment,3102,5,3,-79.9106379963171,40.369364330087976
332092,3381592,23031871,99,2023-03-02T22:19:00,"300 Block Jacksonia ST Pittsburgh, PA 15212",Y,Central North Side,1,NA,9998 Overdose Other,2503,6,1,-80.01065256832968,40.457824681891786
332093,3381593,23031876,10,2023-03-02T22:29:00,"1200 Block Arlington AV Pittsburgh, PA 15210",Y,Allentown,3,SIMPLE ASSAULT/INJURY,2701 Simple Assault.,1803,3,5,-79.99231400903936,40.42178978356832
332094,3381598,23031878,11,2023-03-02T22:37:00,"1400 Block Chicago ST Pittsburgh, PA 15214",N,Northview Heights,1,THEFT OF SERVICES,3926(a)(4) Theft of services; ACQUISITION OF SERVICES - refusal to pay or offer to pay for a service (hotels and restaurants),2609,,,,
332095,3381599,23031886,24,2023-03-02T07:29:00,"3800 Block Forbes AV Pittsburgh, PA 15213",N,Central Oakland,4,HARRASSMENT BY COMUN/ADDRESS,2709(a) Harassment.,405,3,3,-79.95670949508248,40.44152182394483
332096,3381600,23031889,99,2023-03-02T23:33:00,"6200 Block Broad ST Pittsburgh, PA 15206",Y,East Liberty,5,NA,9012 Non-Violent Domestic,1115,9,2,-79.92205139428822,40.46165532418406
332097,3381601,23032626,5,2023-03-04T09:30:00,"100 Block Lafayette AV Pittsburgh, PA 15214",N,Perry South,1,BURGLARY/NO FORCE/RES,3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition.,2614,,,,
332098,3381602,23032645,99,2023-03-04T10:31:00,"5900 Block Centre AV Pittsburgh, PA 15232",Y,Shadyside,4,NA,9998 Overdose Other,705,,,,
332099,3381603,23032648,99,2023-03-04T10:45:00,"30 Block Oakwood RD Pittsburgh, PA 15205",Y,Oakwood,6,NA,9999 Miscellaneous Report (No Crime),2812,2,5,-80.06657541068242,40.428369952810236
332100,3381604,23032654,99,2023-03-04T10:57:00,"300 Block Cedar AV Pittsburgh, PA 15212",Y,East Allegheny,1,NA,9999 Miscellaneous Report (No Crime),2304,1,1,-80.00090780760613,40.450893557101246
332101,3381605,23032655,11,2023-03-02T09:30:00,"600 Block Wilkinsburg AV Pittsburgh, PA 15221",N,East Hills,5,THEFT BY DECEPTION,3922 Theft by Deception.,1306,,,,
332102,3381606,23032664,6,2023-02-27T10:00:00,"1600 Block Village RD Pittsburgh, PA 15205",N,Fairywood,6,THEFT/ALL OTHERS,3921 Theft by Unlawful Taking or Disposition.,2808,2,5,-80.07645480688235,40.449462628540466
332103,3381608,23033148,26,2023-03-05T09:51:00,"5400 Block Centre AV Pittsburgh, PA 15232",Y,Shadyside,4,CRIMINAL TRESPASS,3503(b)(1)(ii) Defiant Trespass Notice Posted by Sign(s),709,8,2,-79.9382420900613,40.45582659885799
332104,3381610,23033152,26,2023-03-05T10:00:00,"3400 Block Dawson ST Pittsburgh, PA 15213",N,Central Oakland,4,THEFT BY EXTORTION,"3133(c)(2) Disseminates, or threatens to disseminate an image, video, or demands payment not to.",406,3,3,-79.95285050582797,40.434558109604104
332105,3381611,23033156,6,2023-03-05T10:15:00,"900 Block Freeport RD Pittsburgh, PA 15238",N,Lincoln-Lemington-Belmar,5,RETAIL THEFT (SHOPLIFTING),901 Criminal Attempt,1201,9,2,-79.89235294507522,40.48611850156562
332106,3381612,23029506,99,2023-02-26T13:44:00,"200 Block Dinwiddie ST Pittsburgh, PA 15219",Y,Crawford-Roberts,2,NA,9998 Overdose Other,305,6,3,-79.98071304946473,40.43908195743537
332107,3381613,23033160,14,2023-03-05T10:00:00,"2100 Block Peekskill ST Pittsburgh, PA 15214",N,Fineview,1,CRIMINAL MISCHIEF (AUTO),3304 Criminal Mischief.,2509,6,1,-80.00291213642207,40.465699816449906
332108,3381614,23033163,99,2023-03-05T10:30:00,"1400 Block Woods Run AV Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,NA,9496 Dead on Arrival (DOA),2715,1,1,-80.03335968378026,40.476196041478886
332109,3381616,23033165,99,2023-03-05T10:46:00,"500 Block Handler ST Pittsburgh, PA 15203",Y,South Side Slopes,3,NA,9504 Lost Property,1608,3,3,-79.96329222224732,40.42023446657365
332110,3381617,23033166,99,2023-03-05T10:30:00,"100 Block Mc Candless ST Pittsburgh, PA 15201",N,Upper Lawrenceville,2,NA,9489 Found Property,1011,,,,
332111,3381618,23033170,10,2023-03-05T11:04:00,"400 Block Indiana WY Pittsburgh, PA 15206",Y,Larimer,5,RESIST ARREST/OTHER LAW ENFORC,5104 Resisting Arrest or Other Law Enforcement. / 1511 Carrying and Exhibiting Driver's License on Demand. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount / 4914 False Identification to Law Enforcement Authorities,1208,9,2,-79.91558079615382,40.46508386784969
332112,3381622,23033176,99,2023-03-05T02:00:00,"Marshall AV & Brighton RD Pittsburgh, PA 15214",N,Perry South,1,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2615,6,1,-80.02501639033794,40.466895102018164
332113,3381623,23030358,14,2023-02-28T08:55:00,"1100 Block Greenfield AV Pittsburgh, PA 15217",N,Greenfield,4,CRIMINAL MISCHIEF (AUTO),3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1517,5,3,-79.9300133492648,40.42165612160685
332114,3381624,23031194,99,2023-03-01T18:00:00,"5th AV & Penn AV Pittsburgh, PA 15208",Y,Larimer,5,NA,9489 Found Property,1208,9,3,-79.91242691219192,40.45404527057683
332115,3381625,23033184,99,2023-03-05T09:15:00,"S 22nd ST & Sarah ST Pittsburgh, PA 15203",N,South Side Flats,3,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1609,3,3,-79.97473312730804,40.42750194999785
332116,3381627,23032679,99,2023-03-04T12:07:00,"400 Block Edgemont ST Pittsburgh, PA 15211",Y,Mount Washington,3,NA,9498 302 (Mental),1807,3,5,-80.00059358678973,40.422256592670394
332117,3381628,23032681,6,2023-03-04T12:09:00,"1100 Block Lincoln AV Pittsburgh, PA 15206",N,Lincoln-Lemington-Belmar,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1203,9,2,-79.90004659627567,40.46424362652595
332118,3381630,23033189,99,2023-03-05T11:44:00,"200 Block 57th ST Pittsburgh, PA 15201",Y,Upper Lawrenceville,2,NA,9998 Overdose Other,1011,7,2,-79.94577655438327,40.484436594158275
332119,3381631,23033192,99,2023-03-05T11:10:00,"2000 Block Centre AV Pittsburgh, PA 15219",Y,Crawford-Roberts,2,NA,9497 Aided Case,305,6,3,-79.97998240539275,40.44358891030736
332120,3381633,23032683,11,2023-03-04T12:15:00,"4800 Block Penn AV Pittsburgh, PA 15224",N,Bloomfield,5,CREDIT CARDS,4106 Access Device Fraud,809,,,,
332121,3381634,23033198,6,2023-03-05T12:27:00,"300 Block Cedar AV Pittsburgh, PA 15212",Y,East Allegheny,1,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,2304,1,1,-80.00090780760613,40.450893557101246
332122,3381635,23032689,99,2023-03-04T12:24:00,"E North AV & Boyle ST Pittsburgh, PA 15212",Y,Allegheny Center,1,NA,9489 Found Property,2204,1,1,-80.00571141039319,40.45563223389084
332123,3381636,23033207,99,2023-03-05T13:00:00,"400 Block Cinema DR Pittsburgh, PA 15203",Y,Bluff,3,NA,9504 Lost Property,103,,,,
332124,3381637,23033208,99,2023-03-05T12:28:00,"2400 Block Sarah ST Pittsburgh, PA 15203",Y,South Side Flats,3,NA,9999 Miscellaneous Report (No Crime),1609,,,,
332125,3381638,23032691,99,2023-03-04T12:31:00,Zone 5,N,,5,NA,3124.1 Sexual Assault,,,,,
332126,3381640,23032693,99,2023-03-04T12:35:00,"500 Block Tripoli ST Pittsburgh, PA 15212",N,East Allegheny,1,NA,9994 PFA Service,2304,1,1,-80.00094024669815,40.45625794623097
332127,3381643,23032698,11,2023-03-03T12:00:00,"800 Block E Warrington AV Pittsburgh, PA 15210",N,Allentown,3,IDENTITY THEFT,4120 Identity Theft,1803,3,5,-79.99370505437578,40.42180225515111
332128,3381644,23032699,99,2023-03-04T12:48:00,"5500 Block Wellesley AV Pittsburgh, PA 15206",Y,Highland Park,5,NA,9496 Dead on Arrival (DOA),1102,7,2,-79.92787348660012,40.4747046259486
332129,3381646,23033209,2,2023-03-05T03:00:00,Zone 5,N,,5,RAPE BY FORCE,3701 Robbery. / 3124.1 Sexual Assault,,,,,
332130,3381650,23032708,99,2023-03-04T13:02:00,"400 Block N Highland AV Pittsburgh, PA 15206",Y,East Liberty,5,NA,9999 Miscellaneous Report (No Crime),1115,9,2,-79.92217494469345,40.46516578481274
332131,3381652,23032709,99,2023-02-28T08:00:00,"200 Block Southern AV Pittsburgh, PA 15211",N,Mount Washington,3,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1914,2,5,-80.01086390681444,40.42437057773013
332132,3381653,23032712,6,2023-03-04T01:00:00,"1300 Block E Carson ST Pittsburgh, PA 15203",N,South Side Flats,3,THEFT FROM BUILDING,3921(a) Theft by Unlawful Taking or Disposition - Movable item,1702,3,3,-79.98517842560688,40.428614936885786
332133,3381657,23032715,99,2023-03-04T13:35:00,"1500 Block Crucible ST Pittsburgh, PA 15204",Y,Crafton Heights,6,NA,9999 Miscellaneous Report (No Crime),2814,,,,
332134,3381658,23032720,3,2023-03-04T13:47:00,"70 Block S 17th ST Pittsburgh, PA 15203",N,South Side Flats,3,ROBBERY/RESIDENCE/STRONGARM,2706 Terroristic Threats. / 3701 Robbery.,1702,3,3,-79.98218064511843,40.42972373662739
332135,3381659,23033212,24,2023-03-05T13:00:00,"800 Block Boggs AV Pittsburgh, PA 15211",N,Mount Washington,3,HARRASSMENT BY COMUN/ADDRESS,2709(a) Harassment.,1915,4,5,-80.01241499339191,40.41849774794243
332136,3381665,23033219,99,2023-03-05T12:15:00,"200 Block Federal ST Pittsburgh, PA 15212",Y,North Shore,1,NA,9999 Miscellaneous Report (No Crime),2205,1,6,-80.00396354178193,40.448421310220375
332137,3381666,23033236,99,2023-03-05T13:40:00,"Howard ST & W North AV Pittsburgh, PA 15212",Y,Fineview,1,NA,9998 Overdose Other,2509,1,1,-79.99923570336466,40.456847168549615
332138,3381667,23033238,11,2023-03-04T16:00:00,"500 Block Kathleen ST Pittsburgh, PA 15211",N,Mount Washington,3,THEFT BY DECEPTION,4106 Access Device Fraud,1807,3,5,-79.99854975038289,40.42568718835508
332139,3381669,23033243,7,2023-03-05T12:00:00,"2300 Block Hazelton ST Pittsburgh, PA 15214",N,Perry South,1,MTR VEH THFT ATTEMPT (AUTO-PASSGR),3304 Criminal Mischief. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item,2614,,,,
332140,3381670,23033258,6,2023-03-05T15:30:00,"2000 Block Wharton ST Pittsburgh, PA 15203",Y,South Side Flats,3,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,1702,3,3,-79.97643264287119,40.43034081399975
332141,3381671,23033263,26,2023-02-23T23:00:00,Zone 2,Y,,2,MEGANS LAW VIOLATION,4915 Failure to Comply with Megans Law,,,,,
332142,3381672,23032721,10,2023-03-04T00:00:00,"2000 Block Wightman ST Pittsburgh, PA 15217",Y,Squirrel Hill South,4,SIMPLE ASSAULT/NO INJURY,2701 Simple Assault. / 2713 Neglect of Care-Dependent Person,1413,5,3,-79.92762385364412,40.43409912468023
332143,3381673,23033269,6,2023-03-02T21:00:00,"4100 Block Willow ST Pittsburgh, PA 15201",N,Central Lawrenceville,2,THEFT/ALL OTHERS,3921(a) Theft by Unlawful Taking or Disposition - Movable item,901,7,2,-79.96411365905745,40.47152044786417
332144,3381674,23033271,99,2023-03-05T14:54:00,"100 Block Philander ST Pittsburgh, PA 15218",N,Swisshelm Park,4,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1411,5,3,-79.9042454308782,40.419575174645544
332145,3381678,23033275,6,2023-03-05T12:00:00,"300 Block Sunnyland AV Pittsburgh, PA 15227",N,Carrick,3,THEFT FROM AUTO,3934 Theft from Vehicle,2904,4,3,-79.984820687188,40.3826510505359
332146,3381680,23032725,11,2023-02-27T14:28:00,"1100 Block N Highland AV Pittsburgh, PA 15206",N,Highland Park,5,IDENTITY THEFT,4120 Identity Theft,1102,7,2,-79.91889329831031,40.47351425640679
332147,3381682,23033276,6,2023-03-05T15:05:00,"1500 Block Superior AV Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,THEFT/ALL OTHERS,3921 Theft by Unlawful Taking or Disposition.,2704,1,1,-80.03240391629551,40.46647218784107
332148,3381683,23033280,99,2023-03-05T15:07:00,"100 Block Carver ST Pittsburgh, PA 15206",Y,Larimer,5,NA,9496 Dead on Arrival (DOA),1208,,,,
332149,3381684,23033282,14,2023-03-05T15:15:00,"2400 Block Perrysville AV Pittsburgh, PA 15214",N,Perry South,1,CRIMINAL MISCHIEF (AUTO),3304 Criminal Mischief.,2614,,,,
